Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount
4040,C031,P003,2024-06-28,7,20.0,0.03482837724228779
4041,C139,P040,2024-06-28,7,13.0,0.07754363269017105
4042,C126,P045,2024-06-28,1,59.5,0.04235841763656148
4043,C102,P046,2024-06-28,8,25.5,0.04492327206313451
4044,C144,P021,2024-06-29,10,34.0,0.05769713672339699
4045,C144,P005,2024-06-29,4,60.0,0.09790112317598837
4046,C130,P011,2024-06-29,2,32.0,0.04062612638195387
4047,C136,P044,2024-06-29,2,10.5,0.07471621383741743
4048,C136,P019,2024-06-29,5,38.0,0.0773192677215902
4049,C033,P040,2024-06-29,7,13.0,0.024717557472587193
4050,C090,P026,2024-06-29,7,22.0,0.0197996839761352
4051,C089,P036,2024-06-29,6,26.5,0.06707709894010519
4052,C043,P050,2024-06-29,10,17.5,0.08235680395098634
4053,C137,P037,2024-06-29,9,88.0,0.017439936294301527
4054,C116,P053,2024-06-29,4,22.5,0.08232795259467995
4055,C058,P029,2024-06-29,5,40.0,0.01721393137768349
4056,C042,P035,2024-06-29,9,63.0,0.05978102268974979
4057,C023,P007,2024-06-29,2,90.0,0.07489559545133471
4058,C079,P026,2024-06-29,7,22.0,0.04679626702822607
4059,C142,P035,2024-06-29,9,63.0,0.0722716879447577
4060,C064,P001,2024-06-29,10,30.0,0.006866038642410078
4061,C042,P034,2024-06-29,4,9.5,0.08602778747349936
4062,C029,P009,2024-06-29,10,36.0,0.08602000107878673
4063,C150,P044,2024-06-29,1,10.5,0.060944754131944646
4064,C078,P044,2024-06-29,9,10.5,0.08206223599484401
4065,C080,P018,2024-06-30,4,43.0,0.08345894400320208
4066,C062,P050,2024-06-30,10,17.5,0.016936454813597093
4067,C048,P030,2024-06-30,7,18.0,0.0874230147422814
4068,C085,P035,2024-06-30,4,63.0,0.015752266007542325
4069,C073,P021,2024-06-30,2,34.0,0.002537274404107326
4070,C142,P010,2024-06-30,4,15.0,0.051414824155861565
4071,C117,P005,2024-06-30,9,60.0,0.022802176782397644
4072,C133,P041,2024-06-30,1,33.5,0.08654874916160157
4073,C011,P005,2024-06-30,1,60.0,0.04784569889600915
4074,C066,P014,2024-06-30,1,12.0,0.03481510322857034
4075,C007,P047,2024-06-30,8,82.5,0.08854401464570277
4076,C113,P004,2024-06-30,1,10.0,0.025503841289640228
4077,C062,P005,2024-06-30,5,60.0,0.06624096646160162
4078,C014,P029,2024-06-30,1,40.0,0.06510226164249105
4079,C021,P014,2024-06-30,4,12.0,0.027835160209086107
4080,C140,P031,2024-06-30,5,37.0,0.05506347975714321
4081,C046,P025,2024-06-30,10,65.0,0.06155896954633733
4082,C059,P043,2024-06-30,10,28.0,0.015799781541915737
4083,C090,P013,2024-06-30,6,23.0,0.008457489681729768
4084,C068,P027,2024-06-30,10,85.0,0.07497189216011463
4085,C025,P017,2024-06-30,2,80.0,0.04365743689165509
4086,C072,P029,2024-06-30,2,40.0,0.02870270788787538
4087,C105,P006,2024-06-30,5,25.0,0.08721685023592946
4088,C069,P051,2024-07-01,8,31.5,0.052085291104928017
4089,C012,P007,2024-07-01,8,90.0,0.051206501239557715
4090,C080,P040,2024-07-01,10,13.0,0.028582227103356783
4091,C088,P051,2024-07-01,4,31.5,0.06752831578062073
4092,C028,P014,2024-07-01,1,12.0,0.0327043142545619
4093,C007,P005,2024-07-01,8,60.0,0.08665581910989166
4094,C123,P032,2024-07-01,6,48.0,0.011718071398762542
4095,C021,P034,2024-07-01,8,9.5,0.015581659658701043
4096,C107,P002,2024-07-01,7,50.0,0.00022366280992534016
4097,C134,P031,2024-07-01,9,37.0,0.08291187894270821
4098,C141,P020,2024-07-01,9,17.0,0.09895525838975536
4099,C042,P024,2024-07-01,2,11.0,0.01701565452645488
4100,C037,P003,2024-07-01,2,20.0,0.0477522442923797
4101,C126,P017,2024-07-01,7,80.0,0.06765099089557335
4102,C148,P015,2024-07-01,3,70.0,0.08720140614560871
4103,C061,P046,2024-07-01,8,25.5,0.023263838244354518
4104,C123,P049,2024-07-01,8,39.5,0.008454893820284437
4105,C067,P052,2024-07-02,2,47.5,0.09692425510703423
4106,C075,P026,2024-07-02,2,22.0,0.009947878489754203
4107,C029,P013,2024-07-02,5,23.0,0.059878520780856904
4108,C061,P030,2024-07-02,6,18.0,0.001636547126073218
4109,C042,P051,2024-07-02,5,31.5,0.021003253769619302
4110,C007,P021,2024-07-02,2,34.0,0.018844533062049897
4111,C139,P039,2024-07-02,6,35.0,0.04221502000395875
4112,C035,P018,2024-07-02,10,43.0,0.07972993878406848
4113,C091,P023,2024-07-02,2,24.0,0.09775005766669706
4114,C025,P019,2024-07-02,10,38.0,0.010876592574393863
4115,C050,P044,2024-07-02,9,10.5,0.04961425140607099
4116,C129,P035,2024-07-02,3,63.0,0.025602224870241122
4117,C116,P027,2024-07-02,9,85.0,0.06889327555748735
4118,C106,P027,2024-07-02,1,85.0,0.053125579574170315
4119,C023,P002,2024-07-02,6,50.0,0.05214543248040267
4120,C128,P002,2024-07-02,7,50.0,0.015493632352661914
4121,C092,P038,2024-07-02,3,39.0,0.04790100003369327
4122,C016,P039,2024-07-02,6,35.0,0.08493825904530365
4123,C013,P023,2024-07-02,2,24.0,0.053620609139090225
4124,C059,P034,2024-07-02,5,9.5,0.050283087655671
4125,C086,P037,2024-07-02,10,88.0,0.015076927279614705
4126,C050,P002,2024-07-03,5,50.0,0.05192740864625944
4127,C002,P016,2024-07-03,2,26.0,0.006596913466351862
4128,C087,P026,2024-07-03,1,22.0,0.021823520033244594
4129,C099,P008,2024-07-03,9,40.0,0.0041192339060983855
4130,C148,P004,2024-07-03,4,10.0,0.06523249464456798
4131,C100,P020,2024-07-03,9,17.0,0.00482536993917081
4132,C108,P007,2024-07-03,7,90.0,0.012326978331856253
4133,C001,P007,2024-07-03,1,90.0,0.08897852482082423
4134,C045,P037,2024-07-03,4,88.0,0.005273256916669889
4135,C037,P042,2024-07-03,6,53.0,0.07408907326500248
4136,C038,P053,2024-07-03,2,22.5,0.014887916026066506
4137,C002,P037,2024-07-03,6,88.0,0.053835250675234494
4138,C118,P028,2024-07-03,7,46.0,0.08467010805650832
4139,C118,P004,2024-07-03,6,10.0,0.08691347205602015
4140,C113,P025,2024-07-03,3,65.0,0.02394681097878546
4141,C049,P039,2024-07-03,8,35.0,0.022194538765662564
4142,C130,P029,2024-07-03,8,40.0,0.08059061037416086
4143,C056,P036,2024-07-03,3,26.5,0.007595846184158883
4144,C096,P034,2024-07-03,2,9.5,0.0736651154485408
4145,C006,P046,2024-07-03,6,25.5,0.013023828964372465
4146,C142,P044,2024-07-03,5,10.5,0.002748050476494424
4147,C055,P001,2024-07-03,9,30.0,0.011920470527283046
4148,C095,P038,2024-07-03,9,39.0,0.08196624950356773
4149,C059,P011,2024-07-04,9,32.0,0.02345848391882406
4150,C105,P031,2024-07-04,1,37.0,0.08732788547352414
4151,C023,P007,2024-07-04,4,90.0,0.06421452679128611
4152,C129,P013,2024-07-04,5,23.0,0.01454763403372229
4153,C067,P037,2024-07-04,2,88.0,0.018380143586716226
4154,C144,P004,2024-07-04,10,10.0,0.03670711923923207
4155,C038,P040,2024-07-04,6,13.0,0.04662932123791156
4156,C140,P034,2024-07-04,8,9.5,0.04250152712392204
4157,C084,P022,2024-07-04,8,54.0,0.09169125290873473
4158,C083,P049,2024-07-04,9,39.5,0.044349077061230514
4159,C030,P019,2024-07-04,2,38.0,0.05265322459168262
4160,C139,P006,2024-07-04,3,25.0,0.008226815529765553
4161,C072,P031,2024-07-04,1,37.0,0.07974333940705987
4162,C047,P012,2024-07-04,10,44.0,0.0021738075055666496
4163,C127,P001,2024-07-04,10,30.0,0.04022488002297481
4164,C055,P026,2024-07-04,5,22.0,0.07962982379279365
4165,C125,P025,2024-07-04,4,65.0,0.060189438799410945
4166,C050,P014,2024-07-05,9,12.0,0.03572164771630548
4167,C056,P003,2024-07-05,7,20.0,0.05535552848053689
4168,C022,P016,2024-07-05,6,26.0,0.0751077334139853
4169,C091,P011,2024-07-05,7,32.0,0.07272687263474258
4170,C131,P004,2024-07-05,10,10.0,0.007083736044019806
4171,C076,P046,2024-07-05,9,25.5,0.09214257371146983
4172,C041,P026,2024-07-05,5,22.0,0.0632678412922432
4173,C038,P043,2024-07-05,5,28.0,0.08444977911843304
4174,C002,P038,2024-07-05,8,39.0,0.03952035671471284
4175,C029,P033,2024-07-05,8,21.0,0.039199828804022445
4176,C074,P014,2024-07-05,7,12.0,0.02784390943364309
4177,C069,P002,2024-07-05,10,50.0,0.09124632997230225
4178,C003,P023,2024-07-05,6,24.0,0.09265631459641305
4179,C031,P022,2024-07-06,2,54.0,0.02893406911319355
4180,C028,P016,2024-07-06,7,26.0,0.05433727371775359
4181,C130,P042,2024-07-06,5,53.0,0.049335035984301556
4182,C126,P020,2024-07-06,10,17.0,0.03632050055506569
4183,C016,P050,2024-07-06,5,17.5,0.0627904266829326
4184,C102,P042,2024-07-06,9,53.0,0.05891178404459733
4185,C031,P015,2024-07-06,2,70.0,0.08894145939008977
4186,C114,P005,2024-07-06,8,60.0,0.009257785549449461
4187,C073,P034,2024-07-06,4,9.5,0.0777142571964819
4188,C048,P012,2024-07-06,5,44.0,0.024658177117410942
4189,C130,P031,2024-07-06,1,37.0,0.01295401191093979
4190,C052,P036,2024-07-06,8,26.5,0.027415476099074645
4191,C016,P040,2024-07-06,8,13.0,0.07609818174550012
4192,C081,P031,2024-07-06,3,37.0,0.07420503005506507
4193,C141,P036,2024-07-06,4,26.5,0.03377190064967213
4194,C029,P004,2024-07-06,2,10.0,0.026699827334387652
4195,C066,P045,2024-07-06,5,59.5,0.07916333224361555
4196,C041,P042,2024-07-06,1,53.0,0.05676643185385846
4197,C067,P007,2024-07-06,2,90.0,0.06089384311923152
4198,C028,P047,2024-07-06,4,82.5,0.027723222488592714
4199,C150,P041,2024-07-07,4,33.5,0.0006175069341687212
4200,C015,P026,2024-07-07,1,22.0,0.06362711874936754
4201,C105,P046,2024-07-07,7,25.5,0.005853820979099734
4202,C093,P012,2024-07-07,7,44.0,0.061049332045974014
4203,C043,P006,2024-07-07,1,25.0,0.024826096514840558
4204,C057,P011,2024-07-07,5,32.0,0.044713242656673806
4205,C069,P008,2024-07-07,5,40.0,0.08642960115126276
4206,C129,P007,2024-07-07,1,90.0,0.08374021724224198
4207,C006,P014,2024-07-07,1,12.0,0.07380769143734309
4208,C137,P014,2024-07-07,3,12.0,0.02989257580649799
4209,C121,P011,2024-07-07,6,32.0,0.087819772092708
4210,C025,P036,2024-07-07,7,26.5,0.004152351577760483
4211,C018,P050,2024-07-07,7,17.5,0.08802643248536518
4212,C100,P043,2024-07-07,10,28.0,0.05843072431208429
4213,C098,P026,2024-07-07,4,22.0,0.08207590288817923
4214,C140,P047,2024-07-07,8,82.5,0.005801589810941466
4215,C030,P001,2024-07-07,8,30.0,0.015623286441160523
4216,C120,P047,2024-07-07,3,82.5,0.09864864930910505
4217,C037,P009,2024-07-07,10,36.0,0.08353323971301517
4218,C090,P039,2024-07-08,9,35.0,0.03285759982964418
4219,C054,P013,2024-07-08,9,23.0,0.02144564959411989
4220,C150,P006,2024-07-08,9,25.0,0.029701384731922964
4221,C073,P008,2024-07-08,7,40.0,0.0807617716695519
4222,C016,P013,2024-07-08,8,23.0,0.011129894129439578
4223,C065,P019,2024-07-08,2,38.0,0.046556335939862914
4224,C134,P015,2024-07-08,8,70.0,0.04035182685984665
4225,C081,P040,2024-07-08,2,13.0,0.025584677242827314
4226,C029,P041,2024-07-08,5,33.5,0.028077168321634607
4227,C126,P003,2024-07-08,7,20.0,0.01358673936704975
4228,C060,P013,2024-07-08,5,23.0,0.05120989731207135
4229,C079,P026,2024-07-08,7,22.0,0.09273831881922469
4230,C046,P019,2024-07-08,6,38.0,0.04327815326292098
4231,C108,P006,2024-07-08,6,25.0,0.08202907054804176
4232,C119,P053,2024-07-08,3,22.5,0.038319627554767234
4233,C135,P006,2024-07-08,4,25.0,0.09904395655773061
4234,C046,P031,2024-07-08,9,37.0,0.03580891243166038
4235,C089,P039,2024-07-08,7,35.0,0.06710363386831118
4236,C109,P036,2024-07-08,6,26.5,0.0003614399079215125
4237,C134,P017,2024-07-08,3,80.0,0.055840223951550555
4238,C085,P029,2024-07-08,4,40.0,0.06271036478952345
4239,C067,P010,2024-07-08,10,15.0,0.09609035061524043
4240,C059,P017,2024-07-09,8,80.0,0.04035950309052422
4241,C107,P035,2024-07-09,10,63.0,0.05783574067452316
4242,C085,P045,2024-07-09,5,59.5,0.015163971937139909
4243,C032,P038,2024-07-09,6,39.0,0.03597023897624254
4244,C066,P032,2024-07-09,7,48.0,0.04818305307738316
4245,C092,P041,2024-07-09,5,33.5,0.07982997901260483
4246,C078,P027,2024-07-09,7,85.0,0.0724767578619063
4247,C118,P030,2024-07-09,8,18.0,0.021589278772943588
4248,C140,P051,2024-07-09,10,31.5,0.06880362442044875
4249,C088,P023,2024-07-09,3,24.0,0.02725268041274248
4250,C008,P022,2024-07-09,10,54.0,0.049274745004113434
4251,C068,P021,2024-07-09,2,34.0,0.06387888450192895
4252,C073,P032,2024-07-10,1,48.0,0.09708566203798497
4253,C047,P043,2024-07-10,6,28.0,0.060109930113993376
4254,C150,P041,2024-07-10,1,33.5,0.07243932038987488
4255,C108,P019,2024-07-10,2,38.0,0.08239816215642065
4256,C100,P042,2024-07-10,9,53.0,0.01747805169550175
4257,C095,P022,2024-07-10,1,54.0,0.014271815322441228
4258,C038,P009,2024-07-10,7,36.0,0.06920868466624396
4259,C132,P015,2024-07-10,7,70.0,0.082354456236156
4260,C134,P027,2024-07-10,3,85.0,0.07581367856064791
4261,C071,P023,2024-07-10,3,24.0,0.08303675291766548
4262,C138,P030,2024-07-10,10,18.0,0.07476333510513793
4263,C104,P047,2024-07-10,6,82.5,0.056796450242219326
4264,C021,P036,2024-07-10,7,26.5,0.073907974913968
4265,C103,P027,2024-07-10,4,85.0,0.010448571730352975
4266,C092,P020,2024-07-10,7,17.0,0.04518193309991708
4267,C111,P020,2024-07-10,5,17.0,0.04026970743853164
4268,C069,P031,2024-07-10,6,37.0,0.0372609331657742
4269,C150,P038,2024-07-11,9,39.0,0.07674409702217691
4270,C056,P003,2024-07-11,7,20.0,0.050347439681112466
4271,C049,P029,2024-07-11,10,40.0,0.0251006926983989
4272,C099,P007,2024-07-11,6,90.0,0.02837437003632988
4273,C130,P052,2024-07-11,4,47.5,0.009255486650956579
4274,C095,P012,2024-07-11,7,44.0,0.08446001991835814
4275,C024,P002,2024-07-11,1,50.0,0.038262175491372855
4276,C031,P042,2024-07-11,7,53.0,0.06948456068181687
4277,C073,P053,2024-07-11,4,22.5,0.08808395419205173
4278,C099,P041,2024-07-11,8,33.5,0.04883463805530302
4279,C002,P006,2024-07-11,1,25.0,0.09693659330749232
4280,C082,P030,2024-07-11,1,18.0,0.01350354272356289
4281,C037,P037,2024-07-11,9,88.0,0.09731589629593519
4282,C060,P038,2024-07-11,1,39.0,0.04661920780013288
4283,C107,P001,2024-07-11,4,30.0,0.0384559871453608
4284,C076,P001,2024-07-11,7,30.0,0.019212202311990036
4285,C003,P023,2024-07-11,10,24.0,0.03804831434980473
4286,C136,P005,2024-07-11,2,60.0,0.07233746944071237
4287,C103,P043,2024-07-11,6,28.0,0.01339562938704374
4288,C106,P044,2024-07-11,10,10.5,0.027907765078763327
4289,C095,P018,2024-07-11,6,43.0,0.012527427708571638
4290,C052,P052,2024-07-12,9,47.5,0.015396520606986064
4291,C059,P029,2024-07-12,4,40.0,0.0952550011006387
4292,C122,P044,2024-07-12,4,10.5,0.013680663215866806
4293,C044,P020,2024-07-12,10,17.0,0.020301420982403375
4294,C104,P044,2024-07-12,8,10.5,0.014379560016331172
4295,C136,P045,2024-07-12,1,59.5,0.06617861786391874
4296,C087,P009,2024-07-12,4,36.0,0.0018242440927019876
4297,C050,P032,2024-07-12,4,48.0,0.031835264065938264
4298,C001,P051,2024-07-12,4,31.5,0.027419028561626358
4299,C042,P022,2024-07-12,7,54.0,0.049703857729302275
4300,C026,P052,2024-07-12,8,47.5,0.011723457195974119
4301,C128,P014,2024-07-12,1,12.0,0.05909171496560167
4302,C098,P053,2024-07-12,8,22.5,0.037105965572813294
4303,C093,P020,2024-07-12,10,17.0,0.004197472606274211
4304,C139,P035,2024-07-12,4,63.0,0.08488172756482333
4305,C136,P053,2024-07-12,2,22.5,0.08127251070896202
4306,C030,P020,2024-07-12,4,17.0,0.05275174857252483
4307,C112,P035,2024-07-12,2,63.0,0.04769618619909417
4308,C077,P009,2024-07-12,2,36.0,0.052104964664109146
4309,C013,P030,2024-07-13,1,18.0,0.014516732743054662
4310,C028,P052,2024-07-13,6,47.5,0.08495950097779059
4311,C087,P026,2024-07-13,10,22.0,0.04918136046975358
4312,C087,P049,2024-07-13,3,39.5,0.013571382091104978
4313,C145,P013,2024-07-13,5,23.0,0.09312111201862311
4314,C146,P014,2024-07-13,6,12.0,0.02210854574254445
4315,C094,P049,2024-07-13,3,39.5,0.01488207190294697
4316,C139,P047,2024-07-13,8,82.5,0.07431090386635995
4317,C143,P008,2024-07-13,3,40.0,0.052926445246417965
4318,C094,P015,2024-07-13,7,70.0,0.029370125519328428
4319,C077,P035,2024-07-13,1,63.0,0.0027067033326567125
4320,C078,P002,2024-07-13,5,50.0,0.01397038392740272
4321,C081,P045,2024-07-14,9,59.5,0.002940989981573683
4322,C028,P042,2024-07-14,7,53.0,0.09686042032234861
4323,C141,P025,2024-07-14,9,65.0,0.06691456708344168
4324,C080,P033,2024-07-14,5,21.0,0.01721142845594651
4325,C034,P048,2024-07-14,10,44.5,0.03236347270740471
4326,C115,P014,2024-07-14,6,12.0,0.007750281372719126
4327,C137,P023,2024-07-14,10,24.0,0.01866583513389284
4328,C016,P029,2024-07-14,6,40.0,0.017636140369829977
4329,C006,P008,2024-07-14,6,40.0,0.024698003480441478
4330,C043,P028,2024-07-14,2,46.0,0.07560490937415282
4331,C018,P036,2024-07-14,10,26.5,0.09539594276900568
4332,C120,P020,2024-07-14,9,17.0,0.07198262438804384
4333,C124,P038,2024-07-14,5,39.0,0.020197722119508724
4334,C132,P015,2024-07-14,9,70.0,0.09725515827466169
4335,C083,P037,2024-07-14,5,88.0,0.062408144049938045
4336,C053,P001,2024-07-15,4,30.0,0.053120152419341586
4337,C035,P009,2024-07-15,8,36.0,0.020269938122691757
4338,C149,P052,2024-07-15,5,47.5,0.04363396187935508
4339,C007,P053,2024-07-15,9,22.5,0.008341737407057227
4340,C139,P024,2024-07-15,8,11.0,0.049880972621123926
4341,C014,P009,2024-07-15,5,36.0,0.07812833534288974
4342,C133,P040,2024-07-15,6,13.0,0.026597923549652538
4343,C084,P008,2024-07-15,6,40.0,0.0013709824253490543
4344,C003,P026,2024-07-15,10,22.0,0.011430397261159221
4345,C050,P038,2024-07-15,7,39.0,0.04419106603117941
4346,C015,P032,2024-07-15,9,48.0,0.00470325116934861
4347,C114,P029,2024-07-15,3,40.0,0.06727181697768628
4348,C136,P020,2024-07-15,10,17.0,0.08014306081031919
4349,C086,P034,2024-07-16,9,9.5,0.015927947384128383
4350,C130,P031,2024-07-16,6,37.0,0.06361459889586062
4351,C089,P034,2024-07-16,8,9.5,0.019213425042813183
4352,C008,P002,2024-07-16,10,50.0,0.04429819519058991
4353,C014,P032,2024-07-16,4,48.0,0.07748660348714366
4354,C146,P021,2024-07-16,10,34.0,0.09975034797942978
4355,C060,P042,2024-07-16,10,53.0,0.07229372449900046
4356,C099,P004,2024-07-16,5,10.0,0.06847836515668244
4357,C041,P035,2024-07-16,9,63.0,0.033119478718103904
4358,C038,P045,2024-07-16,9,59.5,0.0823109857028208
4359,C108,P009,2024-07-16,6,36.0,0.05501992753812632
4360,C022,P030,2024-07-16,7,18.0,0.0742029351255982
4361,C009,P031,2024-07-16,4,37.0,0.08318090141119251
4362,C006,P017,2024-07-16,9,80.0,0.06634335872806818
4363,C150,P030,2024-07-16,7,18.0,0.052183194332395245
4364,C101,P008,2024-07-16,6,40.0,0.04682854874616506
4365,C102,P053,2024-07-16,1,22.5,0.07270988992934264
4366,C036,P042,2024-07-16,4,53.0,0.07349457451134488
4367,C080,P005,2024-07-17,5,60.0,0.08000654758142667
4368,C076,P011,2024-07-17,2,32.0,0.04553092564723299
4369,C045,P034,2024-07-17,3,9.5,0.027408924160589376
4370,C104,P002,2024-07-17,9,50.0,0.024822529484559222
4371,C046,P049,2024-07-17,2,39.5,0.07119591058366607
4372,C023,P008,2024-07-17,5,40.0,0.04345779416045632
4373,C135,P004,2024-07-17,1,10.0,0.03833477308988795
4374,C099,P043,2024-07-17,4,28.0,0.07090376537887047
4375,C083,P016,2024-07-17,7,26.0,0.043193855269537534
4376,C092,P046,2024-07-17,5,25.5,0.04558568541557173
4377,C131,P049,2024-07-17,1,39.5,0.033124673502312754
4378,C030,P051,2024-07-17,6,31.5,0.02909649876246158
4379,C150,P020,2024-07-17,8,17.0,0.019299560767497382
4380,C128,P026,2024-07-17,3,22.0,0.0041331667176043975
4381,C091,P036,2024-07-18,8,26.5,0.027528471121509468
4382,C056,P007,2024-07-18,1,90.0,0.09682928947997137
4383,C146,P046,2024-07-18,6,25.5,0.01417522138862981
4384,C089,P013,2024-07-18,4,23.0,0.04769812337199946
4385,C090,P014,2024-07-18,10,12.0,0.06360482865539711
4386,C013,P051,2024-07-18,3,31.5,0.016457156928897553
4387,C040,P032,2024-07-18,10,48.0,0.04060581320903165
4388,C144,P045,2024-07-18,8,59.5,0.003063319801948117
4389,C019,P036,2024-07-18,7,26.5,0.08854344538468929
4390,C058,P007,2024-07-18,7,90.0,0.08525184338375653
4391,C042,P035,2024-07-18,1,63.0,0.011280023072362755
4392,C137,P047,2024-07-18,2,82.5,0.04651744574951353
4393,C108,P002,2024-07-18,10,50.0,0.07031740107191059
4394,C054,P004,2024-07-18,5,10.0,0.031001530233196628
4395,C015,P017,2024-07-18,5,80.0,0.0008210073415261366
4396,C052,P046,2024-07-19,10,25.5,0.0236018160489226
4397,C009,P018,2024-07-19,10,43.0,0.07063688372214195
4398,C094,P005,2024-07-19,9,60.0,0.07306801004721124
4399,C054,P051,2024-07-19,6,31.5,0.0736621010541366
4400,C030,P039,2024-07-19,9,35.0,0.04968451358747311
4401,C038,P001,2024-07-19,6,30.0,0.05557777773495223
4402,C120,P022,2024-07-19,1,54.0,0.001892593540666887
4403,C144,P040,2024-07-19,3,13.0,0.03293605411194781
4404,C062,P013,2024-07-19,9,23.0,0.06890645255761041
4405,C030,P039,2024-07-19,2,35.0,0.05089646511992063
4406,C008,P046,2024-07-19,3,25.5,0.051286693573122516
4407,C007,P015,2024-07-20,1,70.0,0.06279572760653425
4408,C106,P026,2024-07-20,6,22.0,0.017764915267081818
4409,C015,P038,2024-07-20,3,39.0,0.06486679216889142
4410,C135,P024,2024-07-20,2,11.0,0.01621924953394136
4411,C030,P012,2024-07-20,3,44.0,0.03196812108919195
4412,C096,P035,2024-07-20,6,63.0,0.015702549479384032
4413,C133,P006,2024-07-20,2,25.0,0.05661962132975761
4414,C094,P053,2024-07-20,5,22.5,0.07222519247909268
4415,C132,P035,2024-07-20,7,63.0,0.06919780011600096
4416,C077,P053,2024-07-20,10,22.5,0.0871146508108256
4417,C132,P025,2024-07-20,6,65.0,0.04883292571256638
4418,C007,P038,2024-07-20,2,39.0,0.02452311756964648
4419,C058,P016,2024-07-20,6,26.0,0.002371761771870951
4420,C029,P032,2024-07-20,3,48.0,0.029089984350074816
4421,C030,P027,2024-07-21,4,85.0,0.033119460858013094
4422,C081,P013,2024-07-21,5,23.0,0.051133033458069445
4423,C050,P004,2024-07-21,3,10.0,0.09115769515540527
4424,C045,P029,2024-07-21,3,40.0,0.0535792963158086
4425,C040,P007,2024-07-21,10,90.0,0.01518929264880613
4426,C130,P019,2024-07-21,3,38.0,0.07900393965814834
4427,C043,P016,2024-07-21,3,26.0,0.018621674847345848
4428,C047,P019,2024-07-21,2,38.0,0.08489571821494356
4429,C115,P016,2024-07-21,1,26.0,0.054718724322169315
4430,C020,P013,2024-07-21,5,23.0,0.04396439536016479
4431,C071,P016,2024-07-21,4,26.0,0.08311675533306917
4432,C103,P030,2024-07-21,8,18.0,0.08878642093899929
4433,C097,P042,2024-07-21,4,53.0,0.09201331951399039
4434,C084,P022,2024-07-21,7,54.0,0.01901997170712392
4435,C115,P046,2024-07-21,2,25.5,0.04692145544523375
4436,C125,P010,2024-07-21,6,15.0,0.006973558112508094
4437,C119,P001,2024-07-22,8,30.0,0.052483009548016525
4438,C117,P005,2024-07-22,5,60.0,0.010603524574822654
4439,C106,P026,2024-07-22,7,22.0,0.018471913635932036
4440,C129,P011,2024-07-22,10,32.0,0.051812641843469655
4441,C062,P023,2024-07-22,9,24.0,0.08442484502866454
4442,C067,P007,2024-07-22,1,90.0,0.026522495775114365
4443,C146,P051,2024-07-22,3,31.5,0.03663562440150068
4444,C113,P013,2024-07-22,8,23.0,0.007933888618992246
4445,C033,P002,2024-07-22,7,50.0,0.02455738428281458
4446,C011,P048,2024-07-22,3,44.5,0.03490177097386361
4447,C113,P050,2024-07-22,10,17.5,0.07151661261506352
4448,C104,P007,2024-07-22,6,90.0,0.04738825361157528
4449,C064,P043,2024-07-22,4,28.0,0.06505979670269607
4450,C042,P006,2024-07-22,6,25.0,0.0713422862182104
4451,C035,P044,2024-07-22,10,10.5,0.048724964570680054
4452,C024,P020,2024-07-22,10,17.0,0.05634732060763551
4453,C058,P022,2024-07-23,6,54.0,0.07268562492573742
4454,C026,P049,2024-07-23,5,39.5,0.09418877012759598
4455,C147,P007,2024-07-23,1,90.0,0.039685936698813075
4456,C029,P031,2024-07-23,6,37.0,0.05109485596479958
4457,C093,P015,2024-07-23,2,70.0,0.0086558369060744
4458,C121,P052,2024-07-23,10,47.5,0.07999384073843363
4459,C075,P033,2024-07-23,4,21.0,0.06914548531354624
4460,C099,P028,2024-07-23,8,46.0,0.07695550365536105
4461,C139,P011,2024-07-23,5,32.0,0.06633295000462186
4462,C095,P044,2024-07-23,5,10.5,0.010895377283225583
4463,C014,P046,2024-07-23,9,25.5,0.0781364677116632
4464,C135,P048,2024-07-23,4,44.5,0.0623962274247688
4465,C099,P022,2024-07-23,7,54.0,0.09117952412802083
4466,C023,P004,2024-07-23,1,10.0,0.018521835503194483
4467,C103,P036,2024-07-23,8,26.5,0.03519329158400258
4468,C123,P053,2024-07-23,6,22.5,0.04565418045606408
4469,C103,P033,2024-07-23,4,21.0,0.07675352912001811
4470,C057,P051,2024-07-23,5,31.5,0.017822494008667134
4471,C097,P037,2024-07-23,3,88.0,0.000920721840221006
4472,C117,P048,2024-07-23,2,44.5,0.02472169665280547
4473,C142,P022,2024-07-24,6,54.0,0.0490350132850626
4474,C129,P041,2024-07-24,7,33.5,0.03913428217655584
4475,C014,P016,2024-07-24,5,26.0,0.015262899154851108
4476,C105,P051,2024-07-24,5,31.5,0.0008785362778906958
4477,C083,P044,2024-07-24,9,10.5,0.007378961329995538
4478,C013,P015,2024-07-24,4,70.0,0.018622644300018597
4479,C067,P019,2024-07-24,5,38.0,0.045630445466560636
4480,C044,P024,2024-07-24,9,11.0,0.031303972953262836
4481,C079,P044,2024-07-24,9,10.5,0.010352271535274838
4482,C062,P051,2024-07-24,2,31.5,0.09539638212266316
4483,C051,P037,2024-07-24,5,88.0,0.09079960308508644
4484,C035,P003,2024-07-24,3,20.0,0.060075689846963036
4485,C058,P033,2024-07-24,9,21.0,0.06695617193433688
4486,C063,P012,2024-07-24,7,44.0,0.02571892782830343
4487,C133,P017,2024-07-24,4,80.0,0.0886668421938333
4488,C023,P023,2024-07-24,9,24.0,0.09582842670531394
4489,C046,P022,2024-07-24,7,54.0,0.012520235293450623
